[GAME] 718957 [DATE] 2023-03-25 [VENUE] Coors Field [WEATHER] Clear 63 4

[TEAM] 115
[PITCHER] Daniel Bard
[DESIGNATED_HITTER] Charlie Blackmon
[PITCHER] Fernando Abad
[FIRST_BASE] Mike Moustakas
[FIRST_BASE] C.J. Cron
[PITCHER] Brad Hand
[CATCHER] Elias Díaz
[PITCHER] Phillips Valdez
[PITCHER] José Ureña
[PITCHER] Matt Carasiti
[PITCHER] Matt Koch
[PITCHER] Pierce Johnson
[RIGHT_FIELD] Kris Bryant
[LEFT_FIELD] Jurickson Profar
[PITCHER] Austin Gomber
[CENTER_FIELD] Yonathan Daza
[FIRST_BASE] Harold Castro
[PITCHER] Kyle Freeland
[PITCHER] Germán Márquez
[PITCHER] Brent Suter
[PITCHER] Ty Blach
[PITCHER] Antonio Senzatela
[CENTER_FIELD] Bret Boswell
[SECOND_BASE] Ryan McMahon
[PITCHER] Josh Rogers
[PITCHER] T.J. Zeuch
[PITCHER] Jake Bird
[PITCHER] Tommy Doyle
[RIGHT_FIELD] Cole Tucker
[PITCHER] Will Gaddis
[PITCHER] Connor Seabold
[PITCHER] Dinelson Lamet
[THIRD_BASE] Elehuris Montero
[PITCHER] Eli Lingos
[CATCHER] Brian Serven
[PITCHER] Ryan Feltner
[PITCHER] Logan Allen
[PITCHER] Peter Lambert
[SHORTSTOP] Connor Kaiser
[SHORTSTOP] Coco Montes
[SECOND_BASE] Kyle Datres
[PITCHER] Justin Lawrence
[CATCHER] Jonathan Morales
[LEFT_FIELD] Daniel Montano
[PITCHER] Karl Kauffmann
[SECOND_BASE] Hunter Stovall
[THIRD_BASE] Aaron Schunk
[PITCHER] Gavin Hollowell
[PITCHER] Mitchell Kilkenny
[LEFT_FIELD] Michael Toglia
[CATCHER] AJ Lewis
[CATCHER] Bryant Quijada
[PITCHER] Jeff Criswell
[PITCHER] PJ Poulin
[THIRD_BASE] Alan Trejo
[LEFT_FIELD] Jimmy Herron
[PITCHER] Nick Kuzia
[SHORTSTOP] Eddy Diaz
[THIRD_BASE] LJ Hatch
[PITCHER] Jaden Hill
[SHORTSTOP] Ezequiel Tovar
[OUTFIELD] Bladimir Restituyo
[CENTER_FIELD] Jameson Hannah
[FIRST_BASE] Grant Lavigne
[OUTFIELD] Niko Decolati
[CATCHER] Willie MacIver
[OUTFIELD] Robby Martin Jr.
[CATCHER] Ronaiker Palma
[PITCHER] Stephen Jones
[OUTFIELD] Juan Guerrero
[CATCHER] Daniel Cope
[SHORTSTOP] Nic Kent
[PITCHER] Austin Kitchen
[OUTFIELD] Braiden Ward
[INFIELD] Trevor Boone
[PITCHER] Gabriel Hughes
[PITCHER] Fineas Del Bonta-Smith
[RIGHT_FIELD] Jordan Beck
[PITCHER] Brady Hill
[OUTFIELD] Yorvis Torrealba
[PITCHER] Jared Biddy
[PITCHER] Blake Goldsberry
[CATCHER] Braxton Fulford
[CATCHER] Drew Romo
[SHORTSTOP] Adael Amador
[CENTER_FIELD] Zac Veen
[PITCHER] Noah Gotsis
[OUTFIELD] Yanquiel Fernandez
[PITCHER] Nick Garcia
[OUTFIELD] Sterlin Thompson
[PITCHER] Case Williams
[OUTFIELD] Benny Montgomery
[CATCHER] Hunter Goodman
[PITCHER] Dugan Darnell

[TEAM] 114
[PITCHER] Michael Kelly
[CATCHER] Mike Zunino
[CATCHER] Cam Gallagher
[CENTER_FIELD] Roman Quinn
[DESIGNATED_HITTER] Josh Bell
[THIRD_BASE] José Ramírez
[PITCHER] Cal Quantrill
[CATCHER] Zack Collins
[SHORTSTOP] Amed Rosario
[PITCHER] Dusten Knight
[PITCHER] Caleb Simpson
[FIRST_BASE] Josh Naylor
[CATCHER] Meibrys Viloria
[PITCHER] Aaron Civale
[PITCHER] Brett Daniels
[PITCHER] Sam Hentges
[PITCHER] Touki Toussaint
[CATCHER] Zac Fascia
[RIGHT_FIELD] Oscar Gonzalez
[PITCHER] Enyel De Los Santos
[PITCHER] Emmanuel Clase
[PITCHER] Triston McKenzie
[PITCHER] Kyle Marman
[PITCHER] Cody Morris
[PITCHER] Trevor Stephan
[DESIGNATED_HITTER] Myles Straw
[PITCHER] Randy Labaut
[PITCHER] Luis Oviedo
[SECOND_BASE] Andrés Giménez
[CATCHER] Michael Amditis
[PITCHER] Andrew Misiaszek
[PITCHER] Zach Plesac
[CATCHER] Michael Berglund
[PITCHER] Mason Hickman
[PITCHER] Eli Morgan
[THIRD_BASE] Raynel Delgado
[PITCHER] Jordan Jones
[PITCHER] Shane Bieber
[PITCHER] Caleb Baragar
[PITCHER] Phillip Diehl
[PITCHER] Logan Allen
[PITCHER] Jaime Arias
[RIGHT_FIELD] Johnathan Rodriguez
[PITCHER] Cade Smith
[THIRD_BASE] Gabriel Arias
[THIRD_BASE] Marcos Gonzalez
[PITCHER] Yeury Gervacio
[SECOND_BASE] Milan Tolentino
[PITCHER] James Karinchak
[CATCHER] Micael Ramirez
[PITCHER] Shane McCarthy
[CATCHER] Angel Lopez
[CENTER_FIELD] Chris Roller
[CATCHER] Joe Donovan
[PITCHER] Sergio Morillo
[OUTFIELD] Cesar Idrogo
[OUTFIELD] Marlin Made
[SHORTSTOP] José Tena
[CATCHER] Victor Planchart
[CATCHER] Richard Paz
[PITCHER] Miguel Vinicio
[PITCHER] Juan Zapata
[PITCHER] Braunny Munoz
[PITCHER] Nick Mikolajchak
[OUTFIELD] Korey Holland
[PITCHER] Nick Sandlin
[LEFT_FIELD] Steven Kwan
[PITCHER] Franco Aleman
[PITCHER] Aaron Pinto
[PITCHER] Davis Sharpe
[PITCHER] Adam Scott
[FIRST_BASE] David Fry
[PITCHER] Thomas Ponticelli
[CATCHER] Eric Rodriguez
[PITCHER] Tim Herrin
[SECOND_BASE] Daniel Schneemann
[SHORTSTOP] Gabriel Rodriguez
[SHORTSTOP] Junior Sanquintin
[SHORTSTOP] Dayan Frias
[INFIELD] Jesus Lara
[DESIGNATED_HITTER] Sterling Romero
[FIRST_BASE] Joe Naranjo
[SHORTSTOP] Jose Baez
[PITCHER] Elvis Jerez
[SHORTSTOP] Henyer Gomez
[PITCHER] Hunter Gaddis
[CENTER_FIELD] Jorge Burgos
[PITCHER] Alaska Abney
[PITCHER] Peyton Battenfield
[OUTFIELD] Wuilfredo Antunez
[SECOND_BASE] Christian Cairo
[CENTER_FIELD] Julian Escobedo
[FIRST_BASE] Will Bartlett
[SHORTSTOP] Yordys Valdes
[CENTER_FIELD] Will Brennan
[LEFT_FIELD] Jordan Brown
[PITCHER] Ross Carver
[FIRST_BASE] Micah Pries
[SHORTSTOP] Tyresse Turner
[OUTFIELD] Pres Cavenaugh
[PITCHER] Bradley Hanner
[OUTFIELD] Petey Halpin
[SHORTSTOP] Carson Tucker
[SHORTSTOP] Jose Pastrano
[SHORTSTOP] Juan Benjamin
[OUTFIELD] Erick Caripa
[SHORTSTOP] Maick Collado
[SHORTSTOP] Angel Contreras
[SHORTSTOP] Jose Devers
[CENTER_FIELD] Luis Durango
[OUTFIELD] Esteban Gonzalez
[OUTFIELD] Lexer Saduy
[OUTFIELD] Angel Mendoza
[OUTFIELD] Simon Rodriguez
[OUTFIELD] Isaiah Greene
[THIRD_BASE] Fran Alduey
[SHORTSTOP] Emerson Purroy
[PITCHER] Hunter Stanley
[OUTFIELD] Connor Kokx
[OUTFIELD] Angel Zarate
[SECOND_BASE] Pedro Hernandez
[SHORTSTOP] Rafael Ramirez Jr.
[SHORTSTOP] Yanki Baptiste
[SECOND_BASE] Nate Furman
[OUTFIELD] Joe Lampe
[RIGHT_FIELD] Guy Lipscomb

[GAME_START]
[PLAY] Flyout [BATTER] Myles Straw [PITCHER] Karl Kauffmann [FIELDERS] Yonathan Daza [MOVEMENTS] Myles Straw home -> home [out]
[PLAY] Double [BATTER] Will Brennan [PITCHER] Karl Kauffmann [MOVEMENTS] Will Brennan home -> 2
[PLAY] Single [BATTER] Steven Kwan [PITCHER] Karl Kauffmann [MOVEMENTS] Steven Kwan home -> 1, Will Brennan 2 -> 4
[PLAY] Pop Out [BATTER] Oscar Gonzalez [PITCHER] Karl Kauffmann [FIELDERS] Alan Trejo [MOVEMENTS] Oscar Gonzalez home -> home [out]
[PLAY] Double [BATTER] Mike Zunino [PITCHER] Karl Kauffmann [MOVEMENTS] Steven Kwan 1 -> 2, Mike Zunino home -> 2, Steven Kwan 2 -> 3, Steven Kwan 3 -> 4
[PLAY] Strikeout [BATTER] David Fry [PITCHER] Karl Kauffmann [MOVEMENTS] David Fry home -> home [out]
[PLAY] Groundout [BATTER] Yonathan Daza [PITCHER] Shane Bieber [FIELDERS] José Tena [MOVEMENTS] Yonathan Daza home -> home [out]
[PLAY] Hit By Pitch [BATTER] Charlie Blackmon [PITCHER] Shane Bieber [MOVEMENTS] Charlie Blackmon home -> 1
[PLAY] Strikeout [BATTER] Kris Bryant [PITCHER] Shane Bieber [MOVEMENTS] Kris Bryant home -> home [out]
[PLAY] Single [BATTER] Ryan McMahon [PITCHER] Shane Bieber [MOVEMENTS] Ryan McMahon home -> 1, Charlie Blackmon 1 -> 2, Charlie Blackmon 2 -> 3
[PLAY] Lineout [BATTER] Mike Moustakas [PITCHER] Shane Bieber [FIELDERS] Steven Kwan [MOVEMENTS] Mike Moustakas home -> home [out]
[PLAY] Groundout [BATTER] José Tena [PITCHER] Karl Kauffmann [FIELDERS] Ezequiel Tovar [MOVEMENTS] José Tena home -> home [out]
[PLAY] Flyout [BATTER] Milan Tolentino [PITCHER] Karl Kauffmann [FIELDERS] Michael Toglia [MOVEMENTS] Milan Tolentino home -> home [out]
[PLAY] Groundout [BATTER] Raynel Delgado [PITCHER] Karl Kauffmann [FIELDERS] Mike Moustakas [MOVEMENTS] Raynel Delgado home -> home [out]
[PLAY] Strikeout [BATTER] Michael Toglia [PITCHER] Shane Bieber [MOVEMENTS] Michael Toglia home -> home [out]
[PLAY] Pop Out [BATTER] Alan Trejo [PITCHER] Shane Bieber [FIELDERS] David Fry [MOVEMENTS] Alan Trejo home -> home [out]
[PLAY] Single [BATTER] Ezequiel Tovar [PITCHER] Shane Bieber [MOVEMENTS] Ezequiel Tovar home -> 1
[PLAY] Forceout [BATTER] Brian Serven [PITCHER] Shane Bieber [FIELDERS] José Tena [MOVEMENTS] Ezequiel Tovar 1 -> home [out], Brian Serven home -> 1
[PLAY] Pop Out [BATTER] Myles Straw [PITCHER] Karl Kauffmann [FIELDERS] Brian Serven [MOVEMENTS] Myles Straw home -> home [out]
[PLAY] Pop Out [BATTER] Will Brennan [PITCHER] Karl Kauffmann [FIELDERS] Alan Trejo [MOVEMENTS] Will Brennan home -> home [out]
[PLAY] Pop Out [BATTER] Steven Kwan [PITCHER] Karl Kauffmann [FIELDERS] Alan Trejo [MOVEMENTS] Steven Kwan home -> home [out]
[PLAY] Flyout [BATTER] Yonathan Daza [PITCHER] Shane Bieber [FIELDERS] Oscar Gonzalez [MOVEMENTS] Yonathan Daza home -> home [out]
[PLAY] Strikeout [BATTER] Charlie Blackmon [PITCHER] Shane Bieber [MOVEMENTS] Charlie Blackmon home -> home [out]
[PLAY] Groundout [BATTER] Kris Bryant [PITCHER] Shane Bieber [FIELDERS] José Tena [MOVEMENTS] Kris Bryant home -> home [out]
[PLAY] Double [BATTER] Oscar Gonzalez [PITCHER] Karl Kauffmann [MOVEMENTS] Oscar Gonzalez home -> 2
[PLAY] Groundout [BATTER] Mike Zunino [PITCHER] Karl Kauffmann [FIELDERS] Alan Trejo [MOVEMENTS] Mike Zunino home -> home [out]
[PLAY] Groundout [BATTER] David Fry [PITCHER] Karl Kauffmann [FIELDERS] Ezequiel Tovar [MOVEMENTS] David Fry home -> home [out]
[PLAY] Flyout [BATTER] José Tena [PITCHER] Karl Kauffmann [FIELDERS] Yonathan Daza [MOVEMENTS] José Tena home -> home [out]
[PLAY] Double [BATTER] Ryan McMahon [PITCHER] Shane Bieber [MOVEMENTS] Ryan McMahon home -> 2
[PLAY] Flyout [BATTER] Mike Moustakas [PITCHER] Shane Bieber [FIELDERS] Will Brennan [MOVEMENTS] Mike Moustakas home -> home [out], Ryan McMahon 2 -> 3
[PLAY] Strikeout [BATTER] Michael Toglia [PITCHER] Shane Bieber [MOVEMENTS] Michael Toglia home -> home [out]
[PLAY] Single [BATTER] Alan Trejo [PITCHER] Shane Bieber [MOVEMENTS] Alan Trejo home -> 1, Ryan McMahon 3 -> 4
[PLAY] Strikeout [BATTER] Ezequiel Tovar [PITCHER] Shane Bieber [MOVEMENTS] Alan Trejo 1 -> 2, Ezequiel Tovar home -> home [out]
[PLAY] Groundout [BATTER] Milan Tolentino [PITCHER] Brent Suter [FIELDERS] Brent Suter [MOVEMENTS] Milan Tolentino home -> home [out]
[PLAY] Single [BATTER] Raynel Delgado [PITCHER] Brent Suter [MOVEMENTS] Raynel Delgado home -> 1
[PLAY] Double [BATTER] Myles Straw [PITCHER] Brent Suter [MOVEMENTS] Myles Straw home -> 2, Raynel Delgado 1 -> 3, Raynel Delgado 3 -> 4
[PLAY] Fielders Choice Out [BATTER] Will Brennan [PITCHER] Brent Suter [FIELDERS] Brent Suter [SCORING_RUNNER] Will Brennan [MOVEMENTS] Myles Straw 2 -> home [out], Will Brennan home -> 1, Will Brennan 1 -> 2
[PLAY] Flyout [BATTER] Steven Kwan [PITCHER] Brent Suter [FIELDERS] Kris Bryant [MOVEMENTS] Steven Kwan home -> home [out]
[PLAY] Strikeout [BATTER] Brian Serven [PITCHER] Shane Bieber [MOVEMENTS] Brian Serven home -> home [out]
[PLAY] Strikeout [BATTER] Yonathan Daza [PITCHER] Shane Bieber [MOVEMENTS] Yonathan Daza home -> home [out]
[PLAY] Groundout [BATTER] Charlie Blackmon [PITCHER] Shane Bieber [FIELDERS] David Fry [MOVEMENTS] Charlie Blackmon home -> home [out]
[PLAY] Strikeout [BATTER] Oscar Gonzalez [PITCHER] Justin Lawrence [MOVEMENTS] Oscar Gonzalez home -> home [out]
[PLAY] Strikeout [BATTER] Mike Zunino [PITCHER] Justin Lawrence [MOVEMENTS] Mike Zunino home -> home [out]
[PLAY] Walk [BATTER] David Fry [PITCHER] Justin Lawrence [MOVEMENTS] David Fry home -> 1
[PLAY] Strikeout [BATTER] José Tena [PITCHER] Justin Lawrence [MOVEMENTS] José Tena home -> home [out]
[PLAY] Flyout [BATTER] Kris Bryant [PITCHER] Shane Bieber [FIELDERS] Will Brennan [MOVEMENTS] Kris Bryant home -> home [out]
[PLAY] Strikeout [BATTER] Ryan McMahon [PITCHER] Shane Bieber [MOVEMENTS] Ryan McMahon home -> home [out]
[PLAY] Strikeout [BATTER] Mike Moustakas [PITCHER] Shane Bieber [MOVEMENTS] Mike Moustakas home -> home [out]
[PLAY] Triple [BATTER] Milan Tolentino [PITCHER] Brad Hand [MOVEMENTS] Milan Tolentino home -> 3
[PLAY] Groundout [BATTER] Raynel Delgado [PITCHER] Brad Hand [FIELDERS] Grant Lavigne [MOVEMENTS] Raynel Delgado home -> home [out]
[PLAY] Strikeout [BATTER] Sterling Romero [PITCHER] Brad Hand [MOVEMENTS] Sterling Romero home -> home [out]
[PLAY] Lineout [BATTER] Will Brennan [PITCHER] Brad Hand [FIELDERS] Brad Hand [MOVEMENTS] Will Brennan home -> home [out]
[PLAY] Strikeout [BATTER] Michael Toglia [PITCHER] Shane Bieber [MOVEMENTS] Michael Toglia home -> home [out]
[PLAY] Strikeout [BATTER] Alan Trejo [PITCHER] Shane Bieber [MOVEMENTS] Alan Trejo home -> home [out]
[PLAY] Groundout [BATTER] Ezequiel Tovar [PITCHER] James Karinchak [FIELDERS] Raynel Delgado [MOVEMENTS] Ezequiel Tovar home -> home [out]
[PLAY] Flyout [BATTER] Steven Kwan [PITCHER] Dinelson Lamet [FIELDERS] Bret Boswell [MOVEMENTS] Steven Kwan home -> home [out]
[PLAY] Flyout [BATTER] Oscar Gonzalez [PITCHER] Dinelson Lamet [FIELDERS] Jimmy Herron [MOVEMENTS] Oscar Gonzalez home -> home [out]
[PLAY] Strikeout [BATTER] Meibrys Viloria [PITCHER] Dinelson Lamet [MOVEMENTS] Meibrys Viloria home -> home [out]
[PLAY] Groundout [BATTER] Brian Serven [PITCHER] Nick Sandlin [FIELDERS] Yordys Valdes [MOVEMENTS] Brian Serven home -> home [out]
[PLAY] Strikeout [BATTER] Coco Montes [PITCHER] Nick Sandlin [MOVEMENTS] Coco Montes home -> home [out]
[PLAY] Strikeout [BATTER] Charlie Blackmon [PITCHER] Nick Sandlin [MOVEMENTS] Charlie Blackmon home -> home [out]
[PLAY] Home Run [BATTER] David Fry [PITCHER] Daniel Bard [MOVEMENTS] David Fry home -> 4
[PLAY] Strikeout [BATTER] Yordys Valdes [PITCHER] Daniel Bard [MOVEMENTS] Yordys Valdes home -> home [out]
[PLAY] Groundout [BATTER] Pedro Hernandez [PITCHER] Daniel Bard [FIELDERS] Hunter Stovall [MOVEMENTS] Pedro Hernandez home -> home [out]
[PLAY] Groundout [BATTER] Fran Alduey [PITCHER] Daniel Bard [FIELDERS] Coco Montes [MOVEMENTS] Fran Alduey home -> home [out]
[PLAY] Walk [BATTER] Grant Lavigne [PITCHER] Davis Sharpe [MOVEMENTS] Grant Lavigne home -> 1
[PLAY] Groundout [BATTER] Bret Boswell [PITCHER] Davis Sharpe [FIELDERS] Pedro Hernandez [MOVEMENTS] Bret Boswell home -> home [out], Grant Lavigne 1 -> 2
[PLAY] Single [BATTER] Jordan Beck [PITCHER] Davis Sharpe [MOVEMENTS] Jordan Beck home -> 1, Grant Lavigne 2 -> 4
