[GAME] 706950 [DATE] 2022-03-20 [VENUE] Kauffman Stadium [WEATHER] Cloudy 73 15

[TEAM] 118
[PITCHER] Zack Greinke
[DESIGNATED_HITTER] Carlos Santana
[PITCHER] Brad Peacock
[CATCHER] Salvador Perez
[PITCHER] Arodys Vizcaíno
[CENTER_FIELD] Michael A. Taylor
[CENTER_FIELD] JaCoby Jones
[RIGHT_FIELD] Whit Merrifield
[PITCHER] Domingo Tapia
[CATCHER] Cam Gallagher
[PITCHER] Daniel Mengden
[PITCHER] Scott Barlow
[PITCHER] Colten Brewer
[PITCHER] Amir Garrett
[SHORTSTOP] Adalberto Mondesi
[PITCHER] Jose Cuas
[PITCHER] Josh Staumont
[SECOND_BASE] Ivan Castillo
[PITCHER] Jake Brentz
[FIRST_BASE] Hunter Dozier
[PITCHER] Brad Keller
[PITCHER] Gabe Speier
[PITCHER] Stephen Woods Jr.
[LEFT_FIELD] Andrew Benintendi
[PITCHER] Foster Griffin
[PITCHER] Andrés Núñez
[THIRD_BASE] Emmanuel Rivera
[RIGHT_FIELD] Edward Olivares
[PITCHER] Kris Bubic
[SECOND_BASE] Gabriel Cancel
[PITCHER] Daniel Lynch IV
[PITCHER] Jackson Kowar
[PITCHER] Brady Singer
[PITCHER] Taylor Clarke
[PITCHER] Daniel Tillo
[LEFT_FIELD] Kyle Isbel
[CATCHER] Sebastián  Rivero
[PITCHER] Andres Sotillet
[CATCHER] Freddy Fermin
[DESIGNATED_HITTER] Nick Pratto
[CATCHER] Kale Emshoff
[CATCHER] MJ Melendez
[PITCHER] Jace Vines
[PITCHER] Jonathan Heasley
[PITCHER] Dylan Coleman
[SECOND_BASE] Nicky Lopez
[PITCHER] Nathan Webb
[PITCHER] Ronald Bolaños
[PITCHER] Yefri Del Rosario
[PITCHER] Carlos Hernández
[SHORTSTOP] Maikel Garcia
[PITCHER] Angel Zerpa
[PITCHER] Collin Snider
[PITCHER] Zach Haake
[PINCH_RUNNER] Brewer Hicklen
[THIRD_BASE] Bobby Witt Jr.
[PITCHER] Yohanse Morel
[DESIGNATED_HITTER] Dairon Blanco
[CATCHER] Tyler Cropley
[PITCHER] Austin Cox
[PITCHER] Jonathan Bowlan
[THIRD_BASE] Nate Eaton
[PITCHER] Josh Dye
[CATCHER] Logan Porter
[FIRST_BASE] Vinnie Pasquantino
[SHORTSTOP] Clay Dungan

[TEAM] 109
[LEFT_FIELD] David Peralta
[PITCHER] Ian Kennedy
[PITCHER] Mark Melancon
[CATCHER] Juan Graterol
[PITCHER] Madison Bumgarner
[CATCHER] Juan Centeno
[PITCHER] Merrill Kelly
[PITCHER] Humberto Castellanos
[FIRST_BASE] Matt Davidson
[FIRST_BASE] Christian Walker
[PITCHER] Joe Mantiply
[PITCHER] Dan Straily
[PITCHER] Cam Booser
[PITCHER] Stefan Crichton
[PITCHER] Caleb Smith
[PITCHER] Luke Weaver
[PITCHER] Noé Ramirez
[SHORTSTOP] Nick Ahmed
[PITCHER] Keone Kela
[PITCHER] J.B. Wendelken
[SECOND_BASE] Ketel Marte
[PITCHER] Chris Devenski
[CATCHER] Grayson Greiner
[SECOND_BASE] Jake Hager
[CATCHER] Carson Kelly
[PITCHER] Miguel Aguilar
[PITCHER] Jesús Liranzo
[OUTFIELD] Braden Bishop
[THIRD_BASE] C.J. Chatham
[PITCHER] Keynan Middleton
[SECOND_BASE] Josh VanMeter
[PITCHER] Taylor Widener
[PITCHER] Junior Garcia
[CATCHER] Jose Herrera
[FIRST_BASE] Andy Yerzy
[PITCHER] Humberto Mejía
[PITCHER] Jeff Bain
[PITCHER] J.B. Bukauskas
[PITCHER] Keegan Curtis
[THIRD_BASE] Drew Ellis
[RIGHT_FIELD] Stuart Fairchild
[DESIGNATED_HITTER] Stone Garrett
[PITCHER] Tyler Gilbert
[PITCHER] Kevin Ginkel
[CENTER_FIELD] Jordan Luplow
[PITCHER] Corbin Martin
[FIRST_BASE] Pavin Smith
[PITCHER] Yorvin Pantoja
[FIRST_BASE] Leandro Cedeño
[CATCHER] Daulton Varsho
[PITCHER] Tyler Holton
[PITCHER] Blake Rogers
[LEFT_FIELD] Jake McCarthy
