[GAME] 641554 [DATE] 2021-03-14 [VENUE] Truist Park [WEATHER] Sunny 79 8

[TEAM] 144
[PITCHER] Charlie Morton
[THIRD_BASE] Sean Kazmar Jr.
[PITCHER] Chris Martin
[PITCHER] Josh Tomlin
[THIRD_BASE] Pablo Sandoval
[SECOND_BASE] Ehire Adrianza
[RIGHT_FIELD] Abraham Almonte
[CATCHER] Travis d'Arnaud
[FIRST_BASE] Freddie Freeman
[PITCHER] Nate Jones
[PITCHER] Will Smith
[CENTER_FIELD] Ender Inciarte
[LEFT_FIELD] Marcell Ozuna
[DESIGNATED_HITTER] Jason Kipnis
[PITCHER] Tyler Matzek
[THIRD_BASE] Jake Lamb
[SECOND_BASE] Ryan Goins
[FIRST_BASE] Ryan Casteel
[PITCHER] Luke Jackson
[PITCHER] Drew Smyly
[PITCHER] Grant Dayton
[PITCHER] Carl Edwards Jr.
[PITCHER] Max Fried
[SHORTSTOP] Dansby Swanson
[PITCHER] A.J. Minter
[SHORTSTOP] Johan Camargo
[CENTER_FIELD] Guillermo Heredia
[LEFT_FIELD] Phillip Ervin
[PITCHER] Thomas Burrows
[LEFT_FIELD] Travis Demeritte
[PITCHER] Connor Johnstone
[SECOND_BASE] Ozzie Albies
[PITCHER] Michael Soroka
[CATCHER] Alex Jackson
[PITCHER] Sean Newcomb
[PITCHER] Touki Toussaint
[PITCHER] Jacob Webb
[PITCHER] Kyle Wright
[PITCHER] Huascar Ynoa
[RIGHT_FIELD] Ronald Acuña Jr.
[CATCHER] William Contreras
[THIRD_BASE] Austin Riley
[PITCHER] Nolan Kingham
[RIGHT_FIELD] Tyler Neslony
[PITCHER] Kurt Hoekstra
[PINCH_HITTER] Jonathan Morales
[CENTER_FIELD] Cristian Pache
[PITCHER] Ian Anderson
[FIRST_BASE] Bryce Ball
[PITCHER] Bryse Wilson
[CATCHER] Shea Langeliers
[SHORTSTOP] Braden Shewmake
[CENTER_FIELD] Drew Waters
[OUTFIELD] Michael Harris II
[RIGHT_FIELD] Trey Harris
[FIRST_BASE] Mason Berne
[PITCHER] Freddy Tarnok
[PITCHER] Daysbel Hernández
[CENTER_FIELD] Deivi Estrada
[PITCHER] Victor Vodnik
[THIRD_BASE] CJ Alexander
[CENTER_FIELD] Justin Dean
[PITCHER] William Woods
[CATCHER] Logan Brown
[PITCHER] Joey Estes
[PITCHER] Ricky DeVito
[PITCHER] Kasey Kalich
[PITCHER] Tyler Owens

[TEAM] 139
[PITCHER] Rich Hill
[PITCHER] Chaz Roe
[PITCHER] Chris Archer
[PITCHER] Hunter Strickland
[PITCHER] Collin McHugh
[PITCHER] Louis Head
[PITCHER] Andrew Kittredge
[CATCHER] Mike Zunino
[PITCHER] Brian Moran
[PITCHER] Stetson Allie
[CENTER_FIELD] Kevin Kiermaier
[PITCHER] Ryan Sherriff
[PITCHER] Chris Ellis
[FIRST_BASE] Ji Man Choi
[PITCHER] David Hess
[PITCHER] Yacksel Ríos
[PITCHER] Jeffrey Springs
[SECOND_BASE] Esteban Quiroz
[PITCHER] Tyler Glasnow
[PITCHER] Joey Krehbiel
[DESIGNATED_HITTER] Kevan Smith
[PITCHER] Chris Mazza
[PITCHER] Michael Wacha
[PITCHER] Dietrich Enns
[CENTER_FIELD] Brett Phillips
[THIRD_BASE] Joey Wendle
[RIGHT_FIELD] Manuel Margot
[PITCHER] Nick Anderson
[LEFT_FIELD] Ryan Boldt
[LEFT_FIELD] Austin Meadows
[PITCHER] Adrian De Horta
[PITCHER] Brent Honeywell
[CATCHER] Joseph Odom
[PITCHER] Cody Reed
[PITCHER] Ryan Yarbrough
[CATCHER] Francisco Mejía
[SHORTSTOP] Willy Adames
[FIRST_BASE] Yandy Díaz
[PITCHER] Diego Castillo
[CATCHER] René Pinto
[SHORTSTOP] Tristan Gray
[PITCHER] Brendan McKay
[THIRD_BASE] Kevin Padlo
[PITCHER] Ryan Thompson
[PITCHER] Joe Ryan
[FIRST_BASE] Yoshi Tsutsugo
[RIGHT_FIELD] Vidal Bruján
[CATCHER] Chris Betts
[PITCHER] Tanner Dodson
[PITCHER] Shane McClanahan
[OUTFIELD] Garrett Whitley
[SECOND_BASE] Brandon Lowe
[PITCHER] Pete Fairbanks
[LEFT_FIELD] Moisés Gómez
[RIGHT_FIELD] Nathan Lukes
[PINCH_HITTER] Brett Sullivan
[FIRST_BASE] Dalton Kelly
[CENTER_FIELD] Josh Lowe
[RIGHT_FIELD] Randy Arozarena
[PITCHER] Christian Fernandez
[PITCHER] Tobias Myers
[PITCHER] Shane Baz
[SECOND_BASE] Xavier Edwards
[PITCHER] Kenny Rosenberg
[DESIGNATED_HITTER] Miles Mastrobuoni
[FIRST_BASE] Mike Brosseau
[SHORTSTOP] Taylor Walls
[PITCHER] Trevor Richards
[OUTFIELD] Aldenis Sanchez
[PITCHER] Luis Patiño
[PITCHER] Michael Plassmeyer
[CATCHER] Blake Hunt
[SHORTSTOP] Greg Jones
[PITCHER] Drew Strotman
[PITCHER] Josh Fleming
[PITCHER] Phoenix Sanders
[THIRD_BASE] Wander Franco
[PITCHER] Tyler Zombro
[PITCHER] Jayden Murray
[CATCHER] Dawson Dimon
[PITCHER] Peyton Battenfield
[PITCHER] Seth Johnson
[PITCHER] Ian Seymour

[GAME_START]
[PLAY] Lineout [BATTER] Wander Franco [PITCHER] Grant Dayton [FIELDERS] Marcell Ozuna [MOVEMENTS] Wander Franco home -> home [out]
[PLAY] Flyout [BATTER] Francisco Mejía [PITCHER] Grant Dayton [FIELDERS] Marcell Ozuna [MOVEMENTS] Francisco Mejía home -> home [out]
[PLAY] Pop Out [BATTER] Willy Adames [PITCHER] Grant Dayton [FIELDERS] Freddie Freeman [MOVEMENTS] Willy Adames home -> home [out]
[PLAY] Flyout [BATTER] Ronald Acuña Jr. [PITCHER] Drew Strotman [FIELDERS] Ryan Boldt [MOVEMENTS] Ronald Acuña Jr. home -> home [out]
[PLAY] Single [BATTER] Ozzie Albies [PITCHER] Drew Strotman [MOVEMENTS] Ozzie Albies home -> 1
[PLAY] Single [BATTER] Freddie Freeman [PITCHER] Drew Strotman [MOVEMENTS] Freddie Freeman home -> 1, Ozzie Albies 1 -> 2
[PLAY] Grounded Into Double Play [BATTER] Marcell Ozuna [PITCHER] Drew Strotman [FIELDERS] Willy Adames, Esteban Quiroz [MOVEMENTS] Freddie Freeman 1 -> home [out], Marcell Ozuna home -> home [out]
[PLAY] Walk [BATTER] Mike Brosseau [PITCHER] Grant Dayton [MOVEMENTS] Mike Brosseau home -> 1
[PLAY] Double [BATTER] Brett Phillips [PITCHER] Grant Dayton [MOVEMENTS] Brett Phillips home -> 2, Mike Brosseau 1 -> 3
[PLAY] Single [BATTER] Kevan Smith [PITCHER] Grant Dayton [MOVEMENTS] Kevan Smith home -> 1, Brett Phillips 2 -> 4, Mike Brosseau 3 -> 4
[PLAY] Grounded Into Double Play [BATTER] Ryan Boldt [PITCHER] Grant Dayton [FIELDERS] Ozzie Albies, Johan Camargo [MOVEMENTS] Kevan Smith 1 -> home [out], Ryan Boldt home -> home [out]
[PLAY] Single [BATTER] Vidal Bruján [PITCHER] Grant Dayton [MOVEMENTS] Vidal Bruján home -> 1
[PLAY] Flyout [BATTER] Esteban Quiroz [PITCHER] Nate Jones [FIELDERS] Ronald Acuña Jr. [MOVEMENTS] Esteban Quiroz home -> home [out]
[PLAY] Flyout [BATTER] Travis d'Arnaud [PITCHER] Diego Castillo [FIELDERS] Brett Phillips [MOVEMENTS] Travis d'Arnaud home -> home [out]
[PLAY] Groundout [BATTER] Pablo Sandoval [PITCHER] Diego Castillo [FIELDERS] Wander Franco [MOVEMENTS] Pablo Sandoval home -> home [out]
[PLAY] Single [BATTER] Ender Inciarte [PITCHER] Diego Castillo [MOVEMENTS] Ender Inciarte home -> 1
[PLAY] Forceout [BATTER] Johan Camargo [PITCHER] Diego Castillo [FIELDERS] Willy Adames [MOVEMENTS] Ender Inciarte 1 -> home [out], Johan Camargo home -> 1
[PLAY] Single [BATTER] Wander Franco [PITCHER] Nate Jones [MOVEMENTS] Wander Franco home -> 1
[PLAY] Pop Out [BATTER] Francisco Mejía [PITCHER] Nate Jones [FIELDERS] Travis d'Arnaud, Pablo Sandoval [MOVEMENTS] Wander Franco 1 -> home [out], Francisco Mejía home -> home [out]
[PLAY] Pop Out [BATTER] Willy Adames [PITCHER] Nate Jones [FIELDERS] Johan Camargo [MOVEMENTS] Willy Adames home -> home [out]
[PLAY] Strikeout [BATTER] Jason Kipnis [PITCHER] Nick Anderson [MOVEMENTS] Jason Kipnis home -> home [out]
[PLAY] Flyout [BATTER] Ronald Acuña Jr. [PITCHER] Nick Anderson [FIELDERS] Josh Lowe [MOVEMENTS] Ronald Acuña Jr. home -> home [out]
[PLAY] Strikeout [BATTER] Ozzie Albies [PITCHER] Nick Anderson [MOVEMENTS] Ozzie Albies home -> home [out]
[PLAY] Strikeout [BATTER] Mike Brosseau [PITCHER] Will Smith [MOVEMENTS] Mike Brosseau home -> home [out]
